agent,backup_type,seed,episode,train_return,eval_return,avg_max_q,episode_length,eval_length,loss,mellowmax_omega
Double DQN,double_dqn,0,331,139.94559861360057,,15.255665053606034,1000,,0.680958511479199,
Double DQN,double_dqn,0,332,118.239590654343,,12.860651009559632,1000,,0.642809729769826,
Double DQN,double_dqn,0,333,160.98682050123975,,13.69746096587181,1000,,0.677072548314929,
Double DQN,double_dqn,0,334,165.6856683052766,,15.945758631706237,1000,,0.5920496777296066,
Double DQN,double_dqn,0,335,153.33672255770216,,14.064277646541596,1000,,0.6279604732096196,
Double DQN,double_dqn,0,336,34.255780671367575,,89.13287374253075,96,,0.5706990460554758,
Double DQN,double_dqn,0,337,-13.409807280964529,,74.32752489528538,162,,0.584517984294597,
Double DQN,double_dqn,0,338,128.9442535409444,,13.034836607724428,1000,,0.6208382348418235,
Double DQN,double_dqn,0,339,-151.4387573410055,,34.25310600469041,466,,0.6031583700760751,
Double DQN,double_dqn,0,340,144.94737924979594,128.69548420439804,13.884988923609257,1000,379.6,0.6021077477708459,
Double DQN,double_dqn,0,341,116.27602453972867,,15.554376753747464,1000,,0.5849034821093082,
Double DQN,double_dqn,0,342,138.00751275595823,,14.906709833711385,1000,,0.5723923910856247,
Double DQN,double_dqn,0,343,111.71743645607783,,13.06191053855419,1000,,0.5473281380385161,
Double DQN,double_dqn,0,344,129.9003555403395,,13.440824745595455,1000,,0.5141786805540324,
Double DQN,double_dqn,0,345,164.8937981834189,,12.47051327341795,1000,,0.49587354528158906,
Double DQN,double_dqn,0,346,1.1698508626628126,,74.16418797022676,146,,0.4225461570775672,
Double DQN,double_dqn,0,347,19.956531606389646,,76.48551523324215,132,,0.4569577493450858,
Double DQN,double_dqn,0,348,134.9397011660108,,13.998462472215294,1000,,0.49025637928396465,
Double DQN,double_dqn,0,349,139.50186119409454,,12.336946536913514,1000,,0.4853341134116054,
Double DQN,double_dqn,0,350,32.22120024168086,248.24886096547516,96.15737449913694,114,391.2,0.45447970515019015,
Double DQN,double_dqn,0,351,2.7949254426932555,,60.78756671170004,153,,0.4162188496172818,
Double DQN,double_dqn,0,352,147.71868558551654,,12.89952332520485,1000,,0.4480263083130121,
Double DQN,double_dqn,0,353,66.88347076372494,,87.3123107965176,104,,0.42747992570870197,
Double DQN,double_dqn,0,354,96.72129519463464,,18.258209222793578,1000,,0.4528480142131448,
Double DQN,double_dqn,0,355,51.72420246589772,,86.78970349509761,106,,0.43020607439695663,
Double DQN,double_dqn,0,356,20.4081104631737,,111.17954200108846,120,,0.5011166774978241,
Double DQN,double_dqn,0,357,164.71499666896347,,12.21851477553323,1000,,0.4255849698483944,
Double DQN,double_dqn,0,358,-10.919974692147733,,82.52862020850182,100,,0.42179381139576433,
Double DQN,double_dqn,0,359,137.6455378900661,,15.00209815043211,1000,,0.43503080651164056,
Double DQN,double_dqn,0,360,46.179940262850096,122.613257273256,91.89989129771357,115,783.4,0.41629428124946094,
Double DQN,double_dqn,0,361,103.88719919801046,,20.218833172090353,1000,,0.43905209277570245,
Double DQN,double_dqn,0,362,59.81849818940333,,90.99291496276855,100,,0.4346099612861872,
Double DQN,double_dqn,0,363,262.71991748621997,,19.1688784760454,631,,0.44731838316339323,
Double DQN,double_dqn,0,364,23.093153664754126,,89.08690141205095,117,,0.4519029833440088,
Double DQN,double_dqn,0,365,135.43477518580588,,13.481215753011405,1000,,0.4314060944765806,
Double DQN,double_dqn,0,366,160.1143906918855,,13.960403188079596,1000,,0.43529892721772195,
Double DQN,double_dqn,0,367,-1.8815616269820197,,98.63292120121143,108,,0.4763441857088495,
Double DQN,double_dqn,0,368,17.497335405668323,,24.104248224239093,370,,0.43634336969336945,
Double DQN,double_dqn,0,369,170.18035301548065,,13.164026252388954,1000,,0.39637092031538484,
Double DQN,double_dqn,0,370,35.51509196594645,190.33665049912935,86.31333206250117,104,757.6,0.4183866744861007,
Double DQN,double_dqn,0,371,187.21174008367163,,14.613731662288307,1000,,0.40235299605503677,
Double DQN,double_dqn,0,372,-283.41279418330487,,45.86908552146727,434,,0.407286192131688,
Double DQN,double_dqn,0,373,241.48988664589825,,19.319856159024116,684,,0.4145462241851621,
Double DQN,double_dqn,0,374,36.851608419446706,,93.87804750962691,88,,0.5143003057349812,
Double DQN,double_dqn,0,375,-18.018892100363104,,60.40867376327515,187,,0.42493757760939116,
Double DQN,double_dqn,0,376,264.4253421402442,,13.043645966046391,788,,0.4121738632167051,
Double DQN,double_dqn,0,377,27.5335111570472,,85.79318142725417,121,,0.3674369362637031,
Double DQN,double_dqn,0,378,157.13202598648257,,12.621841527208685,1000,,0.40449411890655756,
Double DQN,double_dqn,0,379,161.60258036316384,,12.729241550717504,1000,,0.37989135658368467,
Double DQN,double_dqn,0,380,162.56761734832898,54.58037760247289,13.467308749813586,1000,621.6,0.3637588030025363,
Double DQN,double_dqn,0,381,63.4796249070362,,89.85422754759836,101,,0.3966081578395154,
Double DQN,double_dqn,0,382,-14.231379453342498,,101.70374433129234,113,,0.3147874100677735,
Double DQN,double_dqn,0,383,1.9257115321829446,,92.37135760498047,125,,0.32104088813066484,
Double DQN,double_dqn,0,384,-14.320358245987109,,105.20411278590683,121,,0.3478775964665019,
Double DQN,double_dqn,0,385,131.50854143720747,,11.124706034753471,1000,,0.360738622173667,
Double DQN,double_dqn,0,386,27.378004635045144,,92.5726514200526,127,,0.33696817407223184,
Double DQN,double_dqn,0,387,54.94931709112805,,99.55794986811551,88,,0.44976458563046023,
Double DQN,double_dqn,0,388,143.96318098559794,,11.187688134651632,1000,,0.3601412399634719,
Double DQN,double_dqn,0,389,36.504396382205044,,108.94861680634168,98,,0.31249770666567644,
Double DQN,double_dqn,0,390,123.84986961237637,270.3012106250412,11.29597553254664,1000,248.0,0.3792614140622318,
Double DQN,double_dqn,0,391,164.03107283752794,,13.58780772908777,1000,,0.34830640676245095,
Double DQN,double_dqn,0,392,153.03281025135152,,9.990950476001949,1000,,0.32185400269925596,
Double DQN,double_dqn,0,393,231.30728622138176,,16.446419063299484,653,,0.3339136753796071,
Double DQN,double_dqn,0,394,4.679395218270841,,101.33258053564256,124,,0.38270290814820795,
Double DQN,double_dqn,0,395,138.65785581839387,,11.95336609769985,1000,,0.3655055666379631,
Double DQN,double_dqn,0,396,172.74528895205498,,10.397587786506861,1000,,0.358455476552248,
Double DQN,double_dqn,0,397,-5.315329120296013,,104.13013496398926,100,,0.4067955642193556,
Double DQN,double_dqn,0,398,278.49245090109105,,13.073799056766978,766,,0.36011985566846383,
Double DQN,double_dqn,0,399,256.4401401048472,,56.97934750760539,178,,0.38299193953195315,
Double DQN,double_dqn,0,400,133.70807363709145,271.40585580716726,14.01303607995808,1000,263.4,0.34912766022607683,
Double DQN,double_dqn,0,401,164.63378945255766,,10.22581398134306,1000,,0.33296786683052776,
Double DQN,double_dqn,0,402,167.2053217545755,,14.168875884059817,1000,,0.335179355930537,
Double DQN,double_dqn,0,403,254.11209064851988,,15.114671859423305,742,,0.3426918500477092,
Double DQN,double_dqn,0,404,52.0890450162903,,89.58321191469828,120,,0.3680856999009848,
Double DQN,double_dqn,0,405,171.0624323514845,,10.212207370646299,1000,,0.3263881392665207,
Double DQN,double_dqn,0,406,5.520750950812769,,98.21296200853713,94,,0.2766524944850739,
Double DQN,double_dqn,0,407,90.92738633221617,,13.527050721790642,1000,,0.32038370329886673,
Double DQN,double_dqn,0,408,-35.497192243763294,,119.42004627651639,72,,0.32800344232883716,
Double DQN,double_dqn,0,409,-25.259056751924604,,115.68959693908691,80,,0.28577153850346804,
Double DQN,double_dqn,0,410,240.94445754929438,267.96308553858705,13.715666257169307,873,256.4,0.3240132361718743,
Double DQN,double_dqn,0,411,-3.064616555910135,,83.83134342015275,123,,0.31786457576402805,
Double DQN,double_dqn,0,412,118.58229094629728,,25.57388896491111,933,,0.3526810039980746,
Double DQN,double_dqn,0,413,261.41173196939485,,12.133465484300679,888,,0.32527575594045827,
Double DQN,double_dqn,0,414,154.45251329951122,,15.201778481531889,1000,,0.3451965641602874,
Double DQN,double_dqn,0,415,5.464848765047023,,88.73543341616367,141,,0.33003503356313874,
Double DQN,double_dqn,0,416,9.633131190760253,,97.43226833794061,127,,0.4029210202219918,
Double DQN,double_dqn,0,417,147.36588257528595,,14.063799821574241,1000,,0.337879581194371,
Double DQN,double_dqn,0,418,191.0218788884167,,15.630945960745215,1000,,0.3541540701054037,
Double DQN,double_dqn,0,419,183.5675486029692,,10.791041111677885,1000,,0.32956154849380254,
Double DQN,double_dqn,0,420,175.62739088228523,272.01314832232555,15.030458657953888,1000,236.2,0.34729107074812055,
Double DQN,double_dqn,0,421,145.4974376943639,,11.151742848694324,1000,,0.34751095236092805,
Double DQN,double_dqn,0,422,148.6500609083209,,13.127294652879238,1000,,0.3432073718011379,
Double DQN,double_dqn,0,423,141.1217255807339,,11.810631707776338,1000,,0.3393384119346738,
Double DQN,double_dqn,0,424,42.38327752377032,,87.947690416419,115,,0.26176247881806414,
Double DQN,double_dqn,0,425,134.43310931037155,,11.968184810988605,1000,,0.31914865542948245,
Double DQN,double_dqn,0,426,151.6150821959603,,13.803095003150403,1000,,0.32326962519437075,
Double DQN,double_dqn,0,427,237.5102706033195,,21.942949694863092,433,,0.3225824907938272,
Double DQN,double_dqn,0,428,63.81547558596259,,98.31070528030395,80,,0.3117175424471498,
Double DQN,double_dqn,0,429,7.615537630947699,,92.36083871941817,95,,0.27419038509067734,
Double DQN,double_dqn,0,430,266.4632682193317,198.65048644759915,19.06368968340701,611,354.6,0.3532426883931441,
Double DQN,double_dqn,0,431,-10.624357441325543,,89.04514552667302,103,,0.3009787611301663,
Double DQN,double_dqn,0,432,241.09510343672423,,50.971508312564325,211,,0.3266691255661266,
Double DQN,double_dqn,0,433,42.421762692929605,,101.67600316014783,87,,0.3508078395977788,
Double DQN,double_dqn,0,434,241.82160383232005,,23.678772662670536,428,,0.3491455653734575,
Double DQN,double_dqn,0,435,195.44962875676222,,14.41898210242018,1000,,0.32446950440108774,
Double DQN,double_dqn,0,436,251.040359270304,,55.26780076180735,217,,0.36190021003720946,
Double DQN,double_dqn,0,437,168.12908736238762,,13.96001125434041,1000,,0.3484209694191813,
Double DQN,double_dqn,0,438,204.94765404078495,,12.798534922588617,1000,,0.3022177404873073,
Double DQN,double_dqn,0,439,143.92058838073214,,9.164002292111515,1000,,0.3181776831187308,
Double DQN,double_dqn,0,440,233.88235659713803,257.33849068954515,23.127316702356215,543,430.6,0.34502239019007974,
Double DQN,double_dqn,0,441,12.44323227298355,,99.08186507225037,96,,0.3289292110906293,
Double DQN,double_dqn,0,442,-3.7417389237298835,,103.45225143432617,125,,0.35479463189840316,
Double DQN,double_dqn,0,443,146.23328236974194,,11.468208504378795,1000,,0.32963352619111536,
Double DQN,double_dqn,0,444,190.0212934559881,,18.624995161760598,1000,,0.3262120245397091,
Double DQN,double_dqn,0,445,300.1994424412011,,15.852210554031608,702,,0.33740664267132425,
Double DQN,double_dqn,0,446,41.37008990612986,,92.67513639144315,131,,0.3519238413290213,
Double DQN,double_dqn,0,447,180.34174421607705,,9.983440531514585,1000,,0.33300228299945595,
Double DQN,double_dqn,0,448,168.53089939986796,,13.20823470025137,1000,,0.3056639657057822,
Double DQN,double_dqn,0,449,140.50117486341517,,11.9432162046507,1000,,0.2854629959650338,
Double DQN,double_dqn,0,450,58.29527560728002,161.9137400051897,90.80431733011197,119,867.8,0.28307703938804757,
Double DQN,double_dqn,0,451,54.40344944834189,,102.89601041288937,136,,0.2817045922993737,
Double DQN,double_dqn,0,452,164.91746192010805,,9.5250165508911,1000,,0.28680072044581173,
Double DQN,double_dqn,0,453,288.8672392060064,,37.862086711376044,346,,0.30201931297779083,
Double DQN,double_dqn,0,454,298.4604035254214,,35.387093487248826,403,,0.3150984322370282,
Double DQN,double_dqn,0,455,15.955693808256953,,97.55586925629646,93,,0.3347406042839891,
Double DQN,double_dqn,0,456,-26.958918767473833,,107.76330334431417,148,,0.23002494199553858,
Double DQN,double_dqn,0,457,67.40411680756796,,87.4218224061502,148,,0.29942784639629155,
Double DQN,double_dqn,0,458,-9.137493984162631,,92.18390063704732,107,,0.3607080765416689,
Double DQN,double_dqn,0,459,45.98524545597536,,86.26140153206,118,,0.36429493539666724,
Double DQN,double_dqn,0,460,-21.31133191679531,286.2579305982387,100.55353256593267,83,228.6,0.29054632289222926,
Double DQN,double_dqn,0,461,4.598032635074219,,112.53611037980265,134,,0.29339419169101255,
Double DQN,double_dqn,0,462,253.29699253258946,,16.543416940163063,841,,0.312203630592395,
Double DQN,double_dqn,0,463,11.991647154876546,,89.49032128073952,110,,0.2913411976938898,
Double DQN,double_dqn,0,464,259.76191364609525,,14.420243737498332,845,,0.30130879282951356,
Double DQN,double_dqn,0,465,53.245495774885086,,94.08261245354674,133,,0.2856121234091601,
Double DQN,double_dqn,0,466,60.91310478642424,,90.24215670554868,93,,0.2478394009653599,
Double DQN,double_dqn,0,467,11.116154512542394,,111.34877550034295,84,,0.3073697958496355,
Double DQN,double_dqn,0,468,145.63598109635078,,10.972423972554505,1000,,0.3308192919529974,
Double DQN,double_dqn,0,469,-1.8792818089485195,,104.08643070518548,141,,0.31358309903888837,
Double DQN,double_dqn,0,470,36.18924919293622,182.3260036727601,92.04755635695024,110,846.2,0.27695400430397554,
Double DQN,double_dqn,0,471,151.49022447109036,,13.485704716142267,1000,,0.30483342995494606,
Double DQN,double_dqn,0,472,11.077469505314426,,106.89389871019836,109,,0.3330296039444591,
Double DQN,double_dqn,0,473,-12.380568173405578,,108.58275898167345,122,,0.3003257747861694,
Double DQN,double_dqn,0,474,-1.4883108965469063,,137.17220128139604,107,,0.3386068072552993,
Double DQN,double_dqn,0,475,50.43551340053244,,100.74649342784176,108,,0.32395080307981483,
Double DQN,double_dqn,0,476,291.16061340797955,,18.375767179874714,644,,0.32691333221954216,
Double DQN,double_dqn,0,477,-11.485296872814246,,107.86961724853515,125,,0.31547415417432784,
Double DQN,double_dqn,0,478,29.33903995738504,,97.31310954145206,93,,0.3487751700224415,
Double DQN,double_dqn,0,479,197.86521461731664,,14.107007827565074,1000,,0.31290590001270174,
Double DQN,double_dqn,0,480,6.706161963744222,155.85196899621656,99.98286887094484,141,1000.0,0.29128663891807516,
Double DQN,double_dqn,0,481,152.07167940065918,,12.058048601470889,1000,,0.2926535212174058,
Double DQN,double_dqn,0,482,175.3771308153155,,14.113695586688817,1000,,0.30370791459828617,
Double DQN,double_dqn,0,483,40.36876116039747,,94.91648988642244,117,,0.26711206316438496,
Double DQN,double_dqn,0,484,35.95335577972526,,104.29992986882775,103,,0.29370862140672876,
Double DQN,double_dqn,0,485,250.9907002958271,,20.86253290276086,562,,0.3129617833595365,
Double DQN,double_dqn,0,486,288.5251674763786,,35.177781273605746,362,,0.30475340871068324,
Double DQN,double_dqn,0,487,279.5042278923098,,16.47698103645078,782,,0.25742903834356523,
Double DQN,double_dqn,0,488,178.54318944428192,,15.335260461322964,1000,,0.29515054494515064,
Double DQN,double_dqn,0,489,264.14481387313856,,13.001182122479547,973,,0.2832634644994449,
Double DQN,double_dqn,0,490,172.9456721501022,168.0329857979814,12.913137458704412,1000,230.2,0.2907858656719327,
Double DQN,double_dqn,0,491,73.92304113729813,,80.46319749939767,257,,0.3199194269798377,
Double DQN,double_dqn,0,492,272.9343757020107,,11.134700290519053,987,,0.27733429252965475,
Double DQN,double_dqn,0,493,11.013324153103937,,99.30360670619541,90,,0.3018486919088496,
Double DQN,double_dqn,0,494,-25.888529165952832,,107.7599612000168,93,,0.2794647232018491,
Double DQN,double_dqn,0,495,79.19741900010823,,100.58427855101499,88,,0.27940982588651503,
Double DQN,double_dqn,0,496,123.8514471509419,,11.63021589717269,1000,,0.2837310412712395,
Double DQN,double_dqn,0,497,17.02504833098935,,99.04832147216797,125,,0.3045859430134296,
Double DQN,double_dqn,0,498,-17.9226616295213,,101.95607120707884,118,,0.2330615431449171,
Double DQN,double_dqn,0,499,49.380967078737314,,88.29590719086784,112,,0.2773723829471107,
Double DQN,double_dqn,0,500,-8.465592607617054,158.40002392563673,101.15298298427037,112,448.0,0.2540244180043893,
Double DQN,double_dqn,0,501,31.72591007100479,,108.08987732728322,96,,0.2978855316371967,
Double DQN,double_dqn,0,502,290.5280093369127,,43.12495417920613,323,,0.3121202632254307,
Double DQN,double_dqn,0,503,254.35046032720174,,11.014966224063448,972,,0.28524148610225064,
Double DQN,double_dqn,0,504,239.84362160025853,,40.104996565626614,290,,0.31847450450576587,
Double DQN,double_dqn,0,505,66.79824430793755,,101.93332253331724,92,,0.23317909993879174,
Double DQN,double_dqn,0,506,269.77053258681997,,30.796304996443045,431,,0.29495851705909604,
Double DQN,double_dqn,0,507,288.1625694928918,,42.454455104718605,210,,0.2739761253197988,
Double DQN,double_dqn,0,508,168.03096814543238,,12.953989232420922,1000,,0.2911002222523093,
Double DQN,double_dqn,0,509,262.21366433721823,,58.078715157001575,188,,0.26982526251293243,
Double DQN,double_dqn,0,510,296.78649271824804,259.7798541903043,17.70380492188254,754,383.2,0.30638241979345404,
Double DQN,double_dqn,0,511,296.3748880975653,,26.5595815888966,652,,0.30435105495474823,
Double DQN,double_dqn,0,512,315.5190724517157,,30.47147098722533,412,,0.27980661648099575,
Double DQN,double_dqn,0,513,-98.52258279646371,,109.93133715729215,134,,0.3620601308101149,
Double DQN,double_dqn,0,514,278.9696249310432,,23.35999960269199,533,,0.27499207666259096,
Double DQN,double_dqn,0,515,-15.813686053137431,,99.56834030151367,101,,0.3320279304343875,
Double DQN,double_dqn,0,516,282.59291098307256,,29.26148696807683,436,,0.27004706263200406,
Double DQN,double_dqn,0,517,24.23739237595953,,89.16090813423823,103,,0.3077334528336826,
Double DQN,double_dqn,0,518,257.98142427701754,,45.59196502757843,263,,0.3044003016481835,
Double DQN,double_dqn,0,519,259.8899237472585,,15.109061998000003,659,,0.3197917363695427,
Double DQN,double_dqn,0,520,148.2204587462516,257.17213283707025,11.394894028976559,1000,495.4,0.30761374410241843,
Double DQN,double_dqn,0,521,184.1596589107081,,17.31518226957321,1000,,0.30953778990730646,
Double DQN,double_dqn,0,522,263.3221414880371,,13.150723043869805,734,,0.31728905996647777,
Double DQN,double_dqn,0,523,261.13264136535633,,34.83852132386528,288,,0.3020220868315341,
Double DQN,double_dqn,0,524,55.56303080738965,,89.55729685723782,128,,0.2883038107829634,
Double DQN,double_dqn,0,525,9.409690335208836,,88.92864843651101,108,,0.33340338710695505,
Double DQN,double_dqn,0,526,148.78675959387817,,8.673152891106904,1000,,0.30282084468379616,
Double DQN,double_dqn,0,527,269.11970725055085,,18.610186656130594,589,,0.3011535527358537,
Double DQN,double_dqn,0,528,141.3673656450706,,12.15545673251897,1000,,0.2977311291843653,
Double DQN,double_dqn,0,529,165.75671808502963,,13.062184970080853,1000,,0.2936533963531256,
Double DQN,double_dqn,0,530,155.94530983011964,266.87426359035015,11.30143213915825,1000,354.8,0.30773077488690614,
Double DQN,double_dqn,0,531,202.49046394702023,,18.464678400360047,1000,,0.29641057140752675,
Double DQN,double_dqn,0,532,155.4019548926368,,10.618237008035184,1000,,0.298667473860085,
Double DQN,double_dqn,0,533,276.25683325046765,,31.823811607628684,395,,0.3268265958828262,
Double DQN,double_dqn,0,534,238.05331122511123,,15.009004425685122,662,,0.31150994525260073,
Double DQN,double_dqn,0,535,234.77764691685016,,18.950132444604403,720,,0.31165993155187205,
Double DQN,double_dqn,0,536,263.8913357176791,,28.134893466925707,409,,0.3176806842621352,
Double DQN,double_dqn,0,537,147.87404466027084,,11.01496969756484,1000,,0.2979112710505724,
Double DQN,double_dqn,0,538,128.42692892805513,,9.937513580679893,1000,,0.31716483072191476,
Double DQN,double_dqn,0,539,297.5868782317582,,37.40785080164671,300,,0.2852252033477028,
Double DQN,double_dqn,0,540,299.9244318973906,277.3886169880049,24.848799446360175,596,245.2,0.29540906570876807,
Double DQN,double_dqn,0,541,-46.95451060730217,,94.65552713145381,115,,0.30091932322020115,
Double DQN,double_dqn,0,542,280.16193677404294,,23.238299218712797,621,,0.328943624312655,
Double DQN,double_dqn,0,543,191.75608896340506,,16.974228363491594,1000,,0.2984723047595471,
Double DQN,double_dqn,0,544,251.68152887713552,,17.20140533643489,909,,0.30215596679774315,
Double DQN,double_dqn,0,545,240.0837870007147,,26.15046779298491,491,,0.3051106749736,
Double DQN,double_dqn,0,546,281.5888208564765,,59.1296908442207,216,,0.2875395249057975,
Double DQN,double_dqn,0,547,283.5995548245072,,56.801113427235194,271,,0.3206941180096121,
Double DQN,double_dqn,0,548,285.5194383898446,,23.25437905132818,628,,0.30044776659791067,
Double DQN,double_dqn,0,549,-106.35145732018401,,40.63038175900777,360,,0.3003505687746737,
Double DQN,double_dqn,0,550,249.63271353105242,214.2434869870001,23.211041347039316,563,178.8,0.31349865679974875,
Double DQN,double_dqn,0,551,301.47227278304837,,22.374883970905994,725,,0.3149796923583951,
Double DQN,double_dqn,0,552,129.9189378971486,,9.346537441529334,1000,,0.31182993448898194,
Double DQN,double_dqn,0,553,150.2959412187707,,10.777724211402237,1000,,0.31078805205598475,
Double DQN,double_dqn,0,554,285.5913835142625,,22.842627563423513,691,,0.2833694212149435,
Double DQN,double_dqn,0,555,130.42949652578713,,11.753832622893155,1000,,0.3136594564970583,
Double DQN,double_dqn,0,556,-151.04347325047993,,58.76650364327998,420,,0.30964888736960433,
Double DQN,double_dqn,0,557,241.83071915217403,,10.377872479556784,987,,0.3002292488974339,
Double DQN,double_dqn,0,558,181.6535748763466,,14.01054920437187,1000,,0.3213574171513319,
Double DQN,double_dqn,0,559,297.1935431432907,,43.6246263908502,313,,0.2929374161786355,
Double DQN,double_dqn,0,560,288.49214504250824,172.98373869667626,38.88903788009433,446,225.0,0.3182809344772667,
Double DQN,double_dqn,0,561,298.0476059461125,,17.531473088118563,623,,0.33934337014323446,
Double DQN,double_dqn,0,562,14.19287223027051,,90.62597403283847,118,,0.3395627433339418,
Double DQN,double_dqn,0,563,-33.79313930805769,,94.27463193006919,142,,0.36037500593548927,
Double DQN,double_dqn,0,564,168.85967424864577,,8.769969671450555,1000,,0.31554364463686946,
Double DQN,double_dqn,0,565,241.79274022615212,,10.88651661735794,861,,0.3056492345379482,
Double DQN,double_dqn,0,566,25.674061135285044,,97.37738474065607,110,,0.33295862776311963,
Double DQN,double_dqn,0,567,271.86017863176494,,15.166088050265286,823,,0.3236010890875016,
Double DQN,double_dqn,0,568,151.4768198319955,,8.791315207235515,1000,,0.3186024466082454,
Double DQN,double_dqn,0,569,43.27252145076591,,87.10859078301324,135,,0.3485838234424591,
Double DQN,double_dqn,0,570,290.6898578989909,157.38985049062526,21.65087713884336,497,595.4,0.3028855292535044,
Double DQN,double_dqn,0,571,244.88654295532953,,24.80078510972006,420,,0.2953480753604145,
Double DQN,double_dqn,0,572,279.13577041136193,,45.45655030138501,283,,0.29005596133824374,
Double DQN,double_dqn,0,573,61.34804749625772,,95.07948376997462,106,,0.2636999744429903,
Double DQN,double_dqn,0,574,33.64669741824696,,107.31889608841908,79,,0.1789874413722678,
Double DQN,double_dqn,0,575,261.9296387957244,,46.033770092896056,273,,0.32778969239238853,
Double DQN,double_dqn,0,576,261.57615027208294,,38.99167903949474,464,,0.3106970089840992,
Double DQN,double_dqn,0,577,265.3033654084315,,20.266780689295032,585,,0.29130971343853534,
Double DQN,double_dqn,0,578,291.73630167456383,,16.025701581774623,941,,0.309259301108901,
Double DQN,double_dqn,0,579,181.38867363364474,,12.901038276568055,1000,,0.31139601971581576,
Double DQN,double_dqn,0,580,276.7892398725402,212.47668614948265,33.386711135909884,388,219.2,0.3716155757033026,
Double DQN,double_dqn,0,581,282.4078027686221,,57.543319652926535,310,,0.33289073718891987,
Double DQN,double_dqn,0,582,251.93942916984093,,54.14749552415368,183,,0.31147438299949054,
Double DQN,double_dqn,0,583,288.1035133482714,,30.203320598390338,464,,0.3347769722840267,
Double DQN,double_dqn,0,584,289.0334700208249,,55.02750174880873,282,,0.3117576211505959,
Double DQN,double_dqn,0,585,-202.28849091994482,,75.0158109989296,147,,0.28193238658868536,
Double DQN,double_dqn,0,586,59.635158931266886,,87.57687275521707,149,,0.3114245403933045,
Double DQN,double_dqn,0,587,265.4255461771145,,26.979213188977344,345,,0.33643688135712907,
Double DQN,double_dqn,0,588,221.54828654538622,,44.75602236175537,250,,0.3264281007796526,
Double DQN,double_dqn,0,589,183.94898031575542,,20.055735038952868,456,,0.3248032925143969,
Double DQN,double_dqn,0,590,272.4952370481683,245.31631005002728,17.0483136646669,713,373.2,0.32403656926533786,
Double DQN,double_dqn,0,591,46.002657112219765,,103.39884892175364,86,,0.2893702576673308,
Double DQN,double_dqn,0,592,-0.8893798776857267,,103.43528542151817,104,,0.3524167941023524,
Double DQN,double_dqn,0,593,261.9735455940331,,17.60237000164354,751,,0.34668980361261315,
Double DQN,double_dqn,0,594,14.200516301810069,,100.3106577154519,69,,0.42672078154873155,
Double DQN,double_dqn,0,595,277.3375517265355,,55.12464286932131,205,,0.32267886571040966,
Double DQN,double_dqn,0,596,277.1607374528677,,17.990066714798814,766,,0.3316695055639853,
Double DQN,double_dqn,0,597,61.899550218872974,,75.94547387291404,170,,0.347424613136579,
Double DQN,double_dqn,0,598,294.3601542729042,,45.136000783815064,324,,0.3552137212137933,
Double DQN,double_dqn,0,599,266.52331335081124,,37.56543966167696,343,,0.32685803475385156,
Double DQN,double_dqn,0,600,269.1464971198311,247.78354644001837,57.36386514364377,230,466.6,0.3478415106949599,
Mellowmax DQN,mellowmax,0,1,-168.88990295436895,,0.08103009544450927,108,,,5.0
Mellowmax DQN,mellowmax,0,2,-96.82296748547297,,0.08756487925847371,75,,,5.0
Mellowmax DQN,mellowmax,0,3,-149.67881767275748,,0.08701957900948981,94,,,5.0
Mellowmax DQN,mellowmax,0,4,-287.0894199025323,,0.06587415542907832,123,,,5.0
Mellowmax DQN,mellowmax,0,5,-130.58817719589157,,0.0723442536905224,81,,,5.0
Mellowmax DQN,mellowmax,0,6,-241.43499085473914,,0.0660588566500407,117,,,5.0
Mellowmax DQN,mellowmax,0,7,-192.15855507427926,,0.06842790121462808,67,,,5.0
Mellowmax DQN,mellowmax,0,8,-108.0774580100515,,0.07343313532031101,115,,,5.0
Mellowmax DQN,mellowmax,0,9,-122.52932583379904,,0.0759142738287196,66,,,5.0
Mellowmax DQN,mellowmax,0,10,-123.87379724730185,-518.8842595593608,0.06913040166622714,76,72.2,,5.0
Mellowmax DQN,mellowmax,0,11,-291.2957239914718,,0.07328083896881914,73,,,5.0
Mellowmax DQN,mellowmax,0,12,-282.6256508866502,,0.0690075041709748,113,,,5.0
Mellowmax DQN,mellowmax,0,13,-249.08423050470975,,0.07146584990966533,112,,,5.0
Mellowmax DQN,mellowmax,0,14,-213.3647140581589,,0.08025126144677014,77,,,5.0
Mellowmax DQN,mellowmax,0,15,-121.42316189278135,,0.08012152170716239,121,,,5.0
Mellowmax DQN,mellowmax,0,16,-248.0432005821691,,0.07169662547462127,102,,,5.0
Mellowmax DQN,mellowmax,0,17,-46.189680886042616,,0.07006858088649236,65,,,5.0
Mellowmax DQN,mellowmax,0,18,-212.72065265059942,,0.06662574318582065,73,,,5.0
Mellowmax DQN,mellowmax,0,19,-264.7535237455548,,0.07454986821698106,69,,,5.0
Mellowmax DQN,mellowmax,0,20,-140.348763465852,-518.8842595593608,0.07572988291149554,69,72.2,,5.0
Mellowmax DQN,mellowmax,0,21,-106.67443258080633,,0.09954051616723122,92,,,5.0
Mellowmax DQN,mellowmax,0,22,-109.33393703783022,,0.06763367294225582,86,,,5.0
Mellowmax DQN,mellowmax,0,23,-120.72338595346093,,0.7465507911541794,79,,2.0867686519082986,5.0
